Date,Index Category,Sub Category,Region,Index_y,Index_x,Change
2/1/2020,Proppant,100-Mesh,Ark-La-Tx,64.90509759,81.67637154,20.53381367680674
3/1/2020,Proppant,100-Mesh,Ark-La-Tx,64.75025176,80.01988532,19.082298729792782
4/1/2020,Proppant,100-Mesh,Ark-La-Tx,62.08947454,78.14884644,20.549723548804824
5/1/2020,Proppant,100-Mesh,Ark-La-Tx,61.79032019,76.11881453,18.823853771859305
6/1/2020,Proppant,100-Mesh,Ark-La-Tx,59.73559728,75.22368384,20.589375273009768
7/1/2020,Proppant,100-Mesh,Ark-La-Tx,60.87312653,74.34299124,18.118540141215878
8/1/2020,Proppant,100-Mesh,Ark-La-Tx,61.72627347,69.15010057,10.735815333319628
9/1/2020,Proppant,100-Mesh,Ark-La-Tx,62.36613368,65.25543257,4.427675637427774
10/1/2020,Proppant,100-Mesh,Ark-La-Tx,61.06031454,61.44157443,0.6205242843091034
11/1/2020,Proppant,100-Mesh,Ark-La-Tx,58.11666448,58.58118082,0.7929446513331702
12/1/2020,Proppant,100-Mesh,Ark-La-Tx,55.90892693,55.98945705,0.1438308643144787
1/1/2021,Proppant,100-Mesh,Ark-La-Tx,54.25312377,54.34328326,0.16590732946450573
2/1/2021,Proppant,100-Mesh,Ark-La-Tx,53.0112714,53.05904975,0.09004750410178901
3/1/2021,Proppant,100-Mesh,Ark-La-Tx,52.07988212,52.02973705,-0.09637771175320448
4/1/2021,Proppant,100-Mesh,Ark-La-Tx,50.84562588,51.31837862,0.9212152696807029
5/1/2021,Proppant,100-Mesh,Ark-La-Tx,49.91993369,50.76648826,1.6675460505843587
6/1/2021,Proppant,100-Mesh,Ark-La-Tx,49.40423598,51.37153464,3.829550107440585
1/1/2018,Proppant,40/70,Ark-La-Tx,100.0,100.0,0.0
2/1/2018,Proppant,40/70,Ark-La-Tx,94.85527709,94.85527709,0.0
3/1/2018,Proppant,40/70,Ark-La-Tx,97.61516061,97.61516061,0.0
4/1/2018,Proppant,40/70,Ark-La-Tx,94.39033269,94.39033269,0.0
5/1/2018,Proppant,40/70,Ark-La-Tx,97.2399786,97.2399786,0.0
6/1/2018,Proppant,40/70,Ark-La-Tx,100.2861435,100.2861435,0.0
7/1/2018,Proppant,40/70,Ark-La-Tx,104.7769091,104.7769091,0.0
8/1/2018,Proppant,40/70,Ark-La-Tx,102.8502427,102.8502427,0.0
9/1/2018,Proppant,40/70,Ark-La-Tx,105.8175267,105.8175267,0.0
10/1/2018,Proppant,40/70,Ark-La-Tx,109.3666749,109.3666749,0.0
11/1/2018,Proppant,40/70,Ark-La-Tx,108.4987089,108.4987089,0.0
12/1/2018,Proppant,40/70,Ark-La-Tx,103.4354507,103.4354507,0.0
1/1/2019,Proppant,40/70,Ark-La-Tx,104.9327476,104.9327476,0.0
2/1/2019,Proppant,40/70,Ark-La-Tx,109.1443189,109.1443189,0.0
3/1/2019,Proppant,40/70,Ark-La-Tx,112.3029974,112.3029974,0.0
4/1/2019,Proppant,40/70,Ark-La-Tx,116.1721827,116.1721827,0.0
5/1/2019,Proppant,40/70,Ark-La-Tx,122.4274074,122.4274074,0.0
6/1/2019,Proppant,40/70,Ark-La-Tx,129.7661962,129.7661962,0.0
7/1/2019,Proppant,40/70,Ark-La-Tx,135.2702878,135.2702878,0.0
8/1/2019,Proppant,40/70,Ark-La-Tx,139.6189707,139.6189707,0.0
9/1/2019,Proppant,40/70,Ark-La-Tx,142.6598687,142.6598687,0.0
10/1/2019,Proppant,40/70,Ark-La-Tx,142.2931719,142.2931719,0.0
11/1/2019,Proppant,40/70,Ark-La-Tx,140.2532358,140.2532358,0.0
12/1/2019,Proppant,40/70,Ark-La-Tx,136.9583702,136.9583702,0.0
1/1/2020,Proppant,40/70,Ark-La-Tx,131.3986223,131.3986223,0.0
2/1/2020,Proppant,40/70,Ark-La-Tx,123.808409,123.808409,0.0
3/1/2020,Proppant,40/70,Ark-La-Tx,116.4609662,116.4609662,0.0
4/1/2020,Proppant,40/70,Ark-La-Tx,109.9176978,109.9176978,0.0
5/1/2020,Proppant,40/70,Ark-La-Tx,104.1381251,104.1381251,0.0
6/1/2020,Proppant,40/70,Ark-La-Tx,99.09152746,99.09152746,0.0
7/1/2020,Proppant,40/70,Ark-La-Tx,94.78323408,94.78323408,0.0
8/1/2020,Proppant,40/70,Ark-La-Tx,91.13053712,91.13053712,0.0
9/1/2020,Proppant,40/70,Ark-La-Tx,89.96809345,86.87949479,-3.555037546506896
10/1/2020,Proppant,40/70,Ark-La-Tx,91.3024026,82.36752791,-10.847569323390157
11/1/2020,Proppant,40/70,Ark-La-Tx,88.59681607,78.98355274,-12.171221724661065
12/1/2020,Proppant,40/70,Ark-La-Tx,90.27394456,75.56311461,-19.46826838190333
1/1/2021,Proppant,40/70,Ark-La-Tx,90.29635147,73.58609052,-22.70845051274781
2/1/2021,Proppant,40/70,Ark-La-Tx,89.90134349,72.0052717,-24.85383551437944
3/1/2021,Proppant,40/70,Ark-La-Tx,89.60508751,70.68892325,-26.759728950886238
4/1/2021,Proppant,40/70,Ark-La-Tx,91.5596222,69.82150171,-31.133848395710764
5/1/2021,Proppant,40/70,Ark-La-Tx,88.67051144,69.13462047,-28.257753983732826
6/1/2021,Proppant,40/70,Ark-La-Tx,88.681444,69.88168181,-26.902274964008907
1/1/2018,Proppant,Proppant Price Index,Denver Julesburg,100.0,100.0,0.0
2/1/2018,Proppant,Proppant Price Index,Denver Julesburg,100.1486389,100.1486389,0.0
3/1/2018,Proppant,Proppant Price Index,Denver Julesburg,100.5823815,100.5823815,0.0
4/1/2018,Proppant,Proppant Price Index,Denver Julesburg,99.71015872,99.71015872,0.0
5/1/2018,Proppant,Proppant Price Index,Denver Julesburg,98.3291608,98.3291608,0.0
6/1/2018,Proppant,Proppant Price Index,Denver Julesburg,97.94156136,97.94156136,0.0
7/1/2018,Proppant,Proppant Price Index,Denver Julesburg,96.98758694,96.98758694,0.0
8/1/2018,Proppant,Proppant Price Index,Denver Julesburg,95.19084826,95.19084828,2.101042486351023e-08
9/1/2018,Proppant,Proppant Price Index,Denver Julesburg,96.30600243,96.30600243,0.0
10/1/2018,Proppant,Proppant Price Index,Denver Julesburg,95.57697914,95.57697913,-1.0462778823789205e-08
11/1/2018,Proppant,Proppant Price Index,Denver Julesburg,94.14503454,94.14503452,-2.1243819981348732e-08
12/1/2018,Proppant,Proppant Price Index,Denver Julesburg,94.01848462,94.01848462,0.0
1/1/2019,Proppant,Proppant Price Index,Denver Julesburg,93.55829405,93.55829406,1.0688516525924727e-08
2/1/2019,Proppant,Proppant Price Index,Denver Julesburg,93.03353805,93.03353806,1.0748805141138532e-08
3/1/2019,Proppant,Proppant Price Index,Denver Julesburg,91.42541478,91.42541479,1.0937886315091518e-08
4/1/2019,Proppant,Proppant Price Index,Denver Julesburg,90.02091674,90.02091674,0.0
5/1/2019,Proppant,Proppant Price Index,Denver Julesburg,88.14586057,88.14586057,0.0
6/1/2019,Proppant,Proppant Price Index,Denver Julesburg,87.65934081,87.65934081,0.0
7/1/2019,Proppant,Proppant Price Index,Denver Julesburg,83.58263102,83.582631,-2.3928401397118864e-08
8/1/2019,Proppant,Proppant Price Index,Denver Julesburg,78.09312963,78.09312962,-1.2805233932217798e-08
9/1/2019,Proppant,Proppant Price Index,Denver Julesburg,73.94256415,73.94256415,0.0
10/1/2019,Proppant,Proppant Price Index,Denver Julesburg,69.73599785,69.73599784,-1.4339807620986166e-08
11/1/2019,Proppant,Proppant Price Index,Denver Julesburg,66.45501262,66.45501261,-1.504778577278652e-08
12/1/2019,Proppant,Proppant Price Index,Denver Julesburg,63.05490473,63.05490472,-1.585918457316218e-08
1/1/2020,Proppant,Proppant Price Index,Denver Julesburg,60.28280701,60.282807,-1.6588479078958135e-08
2/1/2020,Proppant,Proppant Price Index,Denver Julesburg,57.8423376,57.84233759,-1.728837603052292e-08
3/1/2020,Proppant,Proppant Price Index,Denver Julesburg,54.67354237,54.67354237,0.0
4/1/2020,Proppant,Proppant Price Index,Denver Julesburg,51.65550432,51.65550431,-1.935902274303768e-08
5/1/2020,Proppant,Proppant Price Index,Denver Julesburg,49.90393907,49.90393907,0.0
6/1/2020,Proppant,Proppant Price Index,Denver Julesburg,48.77635833,48.77635832,-2.0501737259264317e-08
7/1/2020,Proppant,Proppant Price Index,Denver Julesburg,47.99430513,47.99430512,-2.083580708669652e-08
8/1/2020,Proppant,Proppant Price Index,Denver Julesburg,46.80966894,46.80966893,-2.136310949423267e-08
9/1/2020,Proppant,Proppant Price Index,Denver Julesburg,45.98854864,45.98854864,0.0
10/1/2020,Proppant,Proppant Price Index,Denver Julesburg,45.14646699,45.14646699,0.0
11/1/2020,Proppant,Proppant Price Index,Denver Julesburg,44.77226459,44.77226458,-2.2335258046944453e-08
12/1/2020,Proppant,Proppant Price Index,Denver Julesburg,44.58547117,44.58547117,0.0
1/1/2021,Proppant,Proppant Price Index,Denver Julesburg,44.99133016,44.81694983,-0.38909459626649967
2/1/2021,Proppant,Proppant Price Index,Denver Julesburg,45.13893417,44.85607516,-0.6305924202932329
3/1/2021,Proppant,Proppant Price Index,Denver Julesburg,45.30232558,44.77383017,-1.1803667633378283
4/1/2021,Proppant,Proppant Price Index,Denver Julesburg,45.07801981,44.4533905,-1.4051331135248348
5/1/2021,Proppant,Proppant Price Index,Denver Julesburg,45.36465416,44.51902763,-1.8994721471188705
6/1/2021,Proppant,Proppant Price Index,Denver Julesburg,45.30605502,44.58208277,-1.6239085413191492
1/1/2018,Proppant,100-Mesh,Denver Julesburg,100.0,100.0,0.0
2/1/2018,Proppant,100-Mesh,Denver Julesburg,100.0,100.0,0.0
3/1/2018,Proppant,100-Mesh,Denver Julesburg,100.0822368,100.0822368,0.0
4/1/2018,Proppant,100-Mesh,Denver Julesburg,99.07483553,99.07483553,0.0
5/1/2018,Proppant,100-Mesh,Denver Julesburg,99.47060033,99.47060033,0.0
6/1/2018,Proppant,100-Mesh,Denver Julesburg,99.93189762,99.93189762,0.0
7/1/2018,Proppant,100-Mesh,Denver Julesburg,99.15396707,99.15396707,0.0
8/1/2018,Proppant,100-Mesh,Denver Julesburg,98.60250016,98.60250016,0.0
9/1/2018,Proppant,100-Mesh,Denver Julesburg,99.93871722,99.93871722,0.0
10/1/2018,Proppant,100-Mesh,Denver Julesburg,98.80272213,98.80272213,0.0
11/1/2018,Proppant,100-Mesh,Denver Julesburg,96.47046265,96.47046265,0.0
12/1/2018,Proppant,100-Mesh,Denver Julesburg,96.06446979,96.06446979,0.0
1/1/2019,Proppant,100-Mesh,Denver Julesburg,95.38077194,95.38077194,0.0
2/1/2019,Proppant,100-Mesh,Denver Julesburg,94.89084211,94.89084211,0.0
3/1/2019,Proppant,100-Mesh,Denver Julesburg,94.52339474,94.52339474,0.0
4/1/2019,Proppant,100-Mesh,Denver Julesburg,94.24780921,94.24780921,0.0
5/1/2019,Proppant,100-Mesh,Denver Julesburg,93.7121727,93.7121727,0.0
6/1/2019,Proppant,100-Mesh,Denver Julesburg,92.98149795,92.98149795,0.0
7/1/2019,Proppant,100-Mesh,Denver Julesburg,88.46145241,88.46145241,0.0
8/1/2019,Proppant,100-Mesh,Denver Julesburg,82.61253667,82.61253667,0.0
9/1/2019,Proppant,100-Mesh,Denver Julesburg,78.03670514,78.03670514,0.0
10/1/2019,Proppant,100-Mesh,Denver Julesburg,73.6591078,73.6591078,0.0
11/1/2019,Proppant,100-Mesh,Denver Julesburg,70.3759098,70.3759098,0.0
12/1/2019,Proppant,100-Mesh,Denver Julesburg,66.58949814,66.58949814,0.0
1/1/2020,Proppant,100-Mesh,Denver Julesburg,63.74968939,63.74968939,0.0
2/1/2020,Proppant,100-Mesh,Denver Julesburg,61.05239862,61.05239862,0.0
3/1/2020,Proppant,100-Mesh,Denver Julesburg,56.97350949,56.97350949,0.0
4/1/2020,Proppant,100-Mesh,Denver Julesburg,53.68407949,53.68407949,0.0
5/1/2020,Proppant,100-Mesh,Denver Julesburg,51.21700699,51.21700699,0.0
6/1/2020,Proppant,100-Mesh,Denver Julesburg,49.44345699,49.44345699,0.0
7/1/2020,Proppant,100-Mesh,Denver Julesburg,48.06212491,48.06212491,0.0
8/1/2020,Proppant,100-Mesh,Denver Julesburg,47.03465411,47.03465411,0.0
9/1/2020,Proppant,100-Mesh,Denver Julesburg,46.22993795,46.22993795,0.0
10/1/2020,Proppant,100-Mesh,Denver Julesburg,45.62640083,45.62640083,0.0
11/1/2020,Proppant,100-Mesh,Denver Julesburg,45.17374799,45.17374799,0.0
12/1/2020,Proppant,100-Mesh,Denver Julesburg,44.83425836,44.83425836,0.0
1/1/2021,Proppant,100-Mesh,Denver Julesburg,44.99164885,44.57964114,-0.9242059816186252
2/1/2021,Proppant,100-Mesh,Denver Julesburg,45.1483434,44.38867822,-1.7113940096051792
3/1/2021,Proppant,100-Mesh,Denver Julesburg,45.36290229,44.24545604,-2.525561605670367
4/1/2021,Proppant,100-Mesh,Denver Julesburg,45.0748083,44.1380394,-2.122361828332602
5/1/2021,Proppant,100-Mesh,Denver Julesburg,45.03143517,44.05747692,-2.2106537143934175
6/1/2021,Proppant,100-Mesh,Denver Julesburg,45.27522111,44.14699079,-2.555622251507032
1/1/2018,Proppant,40/70,Denver Julesburg,100.0,100.0,0.0
2/1/2018,Proppant,40/70,Denver Julesburg,100.5136986,100.5136986,0.0
3/1/2018,Proppant,40/70,Denver Julesburg,100.8989726,100.8989726,0.0
4/1/2018,Proppant,40/70,Denver Julesburg,100.6742295,100.6742295,0.0
5/1/2018,Proppant,40/70,Denver Julesburg,97.08101455,97.08101455,0.0
6/1/2018,Proppant,40/70,Denver Julesburg,94.38610338,94.38610338,0.0
7/1/2018,Proppant,40/70,Denver Julesburg,92.87861863,92.87861863,0.0
8/1/2018,Proppant,40/70,Denver Julesburg,91.91923795,91.91923795,0.0
9/1/2018,Proppant,40/70,Denver Julesburg,92.9120312,92.9120312,0.0
10/1/2018,Proppant,40/70,Denver Julesburg,92.97169463,92.97169463,0.0
11/1/2018,Proppant,40/70,Denver Julesburg,93.01644221,93.01644221,0.0
12/1/2018,Proppant,40/70,Denver Julesburg,93.05000289,93.05000289,0.0
1/1/2019,Proppant,40/70,Denver Julesburg,92.04777614,92.04777614,0.0
2/1/2019,Proppant,40/70,Denver Julesburg,90.43994169,90.43994169,0.0
3/1/2019,Proppant,40/70,Denver Julesburg,87.35050422,87.35050422,0.0
4/1/2019,Proppant,40/70,Denver Julesburg,85.03342611,85.03342611,0.0
5/1/2019,Proppant,40/70,Denver Julesburg,83.29561753,83.29561753,0.0
6/1/2019,Proppant,40/70,Denver Julesburg,83.01965835,83.01965835,0.0
7/1/2019,Proppant,40/70,Denver Julesburg,79.21679856,79.21679856,0.0
8/1/2019,Proppant,40/70,Denver Julesburg,74.13862631,74.13862631,0.0
9/1/2019,Proppant,40/70,Denver Julesburg,70.15876426,70.15876426,0.0
10/1/2019,Proppant,40/70,Denver Julesburg,66.31770333,66.31770333,0.0
11/1/2019,Proppant,40/70,Denver Julesburg,63.43690763,63.43690763,0.0
12/1/2019,Proppant,40/70,Denver Julesburg,60.07768073,60.07768073,0.0
1/1/2020,Proppant,40/70,Denver Julesburg,57.55826054,57.55826054,0.0
2/1/2020,Proppant,40/70,Denver Julesburg,55.15499678,55.15499678,0.0
3/1/2020,Proppant,40/70,Denver Julesburg,52.49638457,52.49638457,0.0
4/1/2020,Proppant,40/70,Denver Julesburg,49.64626103,49.64626103,0.0
5/1/2020,Proppant,40/70,Denver Julesburg,48.87853139,48.87853139,0.0
6/1/2020,Proppant,40/70,Denver Julesburg,47.67488028,47.67488028,0.0
7/1/2020,Proppant,40/70,Denver Julesburg,46.73409019,46.73409019,0.0
8/1/2020,Proppant,40/70,Denver Julesburg,46.26315009,46.26315009,0.0
9/1/2020,Proppant,40/70,Denver Julesburg,45.76619396,45.76619396,0.0
10/1/2020,Proppant,40/70,Denver Julesburg,44.59861807,44.59861807,0.0
11/1/2020,Proppant,40/70,Denver Julesburg,44.23663479,44.23663479,0.0
12/1/2020,Proppant,40/70,Denver Julesburg,44.30761308,44.30761308,0.0
1/1/2021,Proppant,40/70,Denver Julesburg,45.21701118,45.21701118,0.0
2/1/2021,Proppant,40/70,Denver Julesburg,45.556594,45.556594,0.0
3/1/2021,Proppant,40/70,Denver Julesburg,45.75420349,45.75420349,0.0
4/1/2021,Proppant,40/70,Denver Julesburg,45.4457896,46.05461761,1.321969525739383
5/1/2021,Proppant,40/70,Denver Julesburg,46.07064357,46.19748274,0.2745586176499033
6/1/2021,Proppant,40/70,Denver Julesburg,45.68311967,46.00210128,0.6934066077948396
1/1/2018,Proppant,Proppant Price Index,Gulf Coast,100.0,100.0,0.0
2/1/2018,Proppant,Proppant Price Index,Gulf Coast,99.79077747,99.79077747,0.0
3/1/2018,Proppant,Proppant Price Index,Gulf Coast,96.99165399,96.99165398,-1.031017363091169e-08
4/1/2018,Proppant,Proppant Price Index,Gulf Coast,96.40989328,96.4098933,2.0744745958507045e-08
5/1/2018,Proppant,Proppant Price Index,Gulf Coast,95.31537475,95.31537478,3.147445566471052e-08
6/1/2018,Proppant,Proppant Price Index,Gulf Coast,92.91194952,92.91194954,2.1525758262339675e-08
7/1/2018,Proppant,Proppant Price Index,Gulf Coast,92.54949402,92.54949401,-1.0805022576239964e-08
8/1/2018,Proppant,Proppant Price Index,Gulf Coast,89.44668501,89.446685,-1.1179837153245369e-08
9/1/2018,Proppant,Proppant Price Index,Gulf Coast,85.85348218,85.85348217,-1.1647743887866058e-08
10/1/2018,Proppant,Proppant Price Index,Gulf Coast,85.66374557,85.66374557,0.0
11/1/2018,Proppant,Proppant Price Index,Gulf Coast,83.63485221,83.63485219,-2.3913477612624712e-08
12/1/2018,Proppant,Proppant Price Index,Gulf Coast,78.92717983,78.92717981,-2.533981538799824e-08
1/1/2019,Proppant,Proppant Price Index,Gulf Coast,72.02496134,72.02496132,-2.776815327390365e-08
2/1/2019,Proppant,Proppant Price Index,Gulf Coast,67.68357935,67.68357934,-1.4774644057456356e-08
3/1/2019,Proppant,Proppant Price Index,Gulf Coast,63.48189356,63.48189355,-1.5752524488777966e-08
4/1/2019,Proppant,Proppant Price Index,Gulf Coast,60.40753418,60.40753417,-1.6554227820757463e-08
5/1/2019,Proppant,Proppant Price Index,Gulf Coast,58.60713453,58.60713452,-1.7062770444767532e-08
6/1/2019,Proppant,Proppant Price Index,Gulf Coast,59.22206243,59.22206243,0.0
7/1/2019,Proppant,Proppant Price Index,Gulf Coast,57.48098856,57.48098854,-3.479411569425215e-08
8/1/2019,Proppant,Proppant Price Index,Gulf Coast,56.69030871,56.69030869,-3.527938903763281e-08
9/1/2019,Proppant,Proppant Price Index,Gulf Coast,54.46003079,54.46003078,-1.836209176561121e-08
10/1/2019,Proppant,Proppant Price Index,Gulf Coast,53.88951155,53.88951154,-1.8556488158147646e-08
11/1/2019,Proppant,Proppant Price Index,Gulf Coast,55.08682724,55.08682724,0.0
12/1/2019,Proppant,Proppant Price Index,Gulf Coast,54.3683218,54.36832179,-1.839305204343397e-08
1/1/2020,Proppant,Proppant Price Index,Gulf Coast,54.47435851,54.4743585,-1.8357262210630182e-08
2/1/2020,Proppant,Proppant Price Index,Gulf Coast,53.838027,53.83802699,-1.8574220269687398e-08
3/1/2020,Proppant,Proppant Price Index,Gulf Coast,52.15573023,52.15573022,-1.9173350244014107e-08
4/1/2020,Proppant,Proppant Price Index,Gulf Coast,47.92303556,47.92303555,-2.0866793417062057e-08
5/1/2020,Proppant,Proppant Price Index,Gulf Coast,44.25631282,44.25631282,0.0
6/1/2020,Proppant,Proppant Price Index,Gulf Coast,39.84694202,39.84694201,-2.5096030769171966e-08
7/1/2020,Proppant,Proppant Price Index,Gulf Coast,36.28961912,36.28961911,-2.7556091997251363e-08
8/1/2020,Proppant,Proppant Price Index,Gulf Coast,33.02751352,33.02751351,-3.027778892400099e-08
9/1/2020,Proppant,Proppant Price Index,Gulf Coast,30.56448833,30.56448832,-3.271771057544637e-08
10/1/2020,Proppant,Proppant Price Index,Gulf Coast,28.58111914,28.58111912,-6.997625956535232e-08
11/1/2020,Proppant,Proppant Price Index,Gulf Coast,26.76882915,26.76882914,-3.7356872138076754e-08
12/1/2020,Proppant,Proppant Price Index,Gulf Coast,25.93603469,26.86815579,3.469241087052666
1/1/2021,Proppant,Proppant Price Index,Gulf Coast,25.36361527,26.10934222,2.8561690436948823
2/1/2021,Proppant,Proppant Price Index,Gulf Coast,24.88200514,25.19106018,1.2268441176817533
3/1/2021,Proppant,Proppant Price Index,Gulf Coast,25.3686248,25.49104851,0.48026157084897264
4/1/2021,Proppant,Proppant Price Index,Gulf Coast,24.85711277,25.53334754,2.6484375734150234
5/1/2021,Proppant,Proppant Price Index,Gulf Coast,25.18811299,26.05444911,3.325098590042688
6/1/2021,Proppant,Proppant Price Index,Gulf Coast,25.56829835,25.69294839,0.48515272793105213
1/1/2018,Proppant,100-Mesh,Gulf Coast,100.0,100.0,0.0
2/1/2018,Proppant,100-Mesh,Gulf Coast,97.89156627,97.89156627,0.0
3/1/2018,Proppant,100-Mesh,Gulf Coast,93.59939759,93.59939759,0.0
4/1/2018,Proppant,100-Mesh,Gulf Coast,90.38027108,90.38027108,0.0
5/1/2018,Proppant,100-Mesh,Gulf Coast,84.35146837,84.35146837,0.0
6/1/2018,Proppant,100-Mesh,Gulf Coast,79.82986634,79.82986634,0.0
7/1/2018,Proppant,100-Mesh,Gulf Coast,79.75191783,79.75191783,0.0
8/1/2018,Proppant,100-Mesh,Gulf Coast,77.03281387,77.03281387,0.0
9/1/2018,Proppant,100-Mesh,Gulf Coast,71.93123691,71.93123691,0.0
10/1/2018,Proppant,100-Mesh,Gulf Coast,72.02071684,72.02071684,0.0
11/1/2018,Proppant,100-Mesh,Gulf Coast,72.08782679,72.08782679,0.0
12/1/2018,Proppant,100-Mesh,Gulf Coast,66.11406286,66.11406286,0.0
1/1/2019,Proppant,100-Mesh,Gulf Coast,60.42892064,60.42892064,0.0
2/1/2019,Proppant,100-Mesh,Gulf Coast,59.7795218,59.7795218,0.0
3/1/2019,Proppant,100-Mesh,Gulf Coast,56.88283412,56.88283412,0.0
4/1/2019,Proppant,100-Mesh,Gulf Coast,54.71031836,54.71031836,0.0
5/1/2019,Proppant,100-Mesh,Gulf Coast,53.68334118,53.68334118,0.0
6/1/2019,Proppant,100-Mesh,Gulf Coast,52.9131083,52.9131083,0.0
7/1/2019,Proppant,100-Mesh,Gulf Coast,53.23904809,53.23904809,0.0
8/1/2019,Proppant,100-Mesh,Gulf Coast,53.78470775,53.78470775,0.0
9/1/2019,Proppant,100-Mesh,Gulf Coast,52.38672359,52.38672359,0.0
10/1/2019,Proppant,100-Mesh,Gulf Coast,53.14546438,53.14546438,0.0
11/1/2019,Proppant,100-Mesh,Gulf Coast,53.71451997,53.71451997,0.0
12/1/2019,Proppant,100-Mesh,Gulf Coast,53.46360082,53.46360082,0.0
1/1/2020,Proppant,100-Mesh,Gulf Coast,54.25432712,54.25432712,0.0
2/1/2020,Proppant,100-Mesh,Gulf Coast,52.13652847,52.13652847,0.0
3/1/2020,Proppant,100-Mesh,Gulf Coast,49.64456503,49.64456503,0.0
4/1/2020,Proppant,100-Mesh,Gulf Coast,44.76354425,44.76354425,0.0
5/1/2020,Proppant,100-Mesh,Gulf Coast,41.30358189,41.30358189,0.0
6/1/2020,Proppant,100-Mesh,Gulf Coast,37.0017828,37.0017828,0.0
7/1/2020,Proppant,100-Mesh,Gulf Coast,33.77543349,33.77543349,0.0
8/1/2020,Proppant,100-Mesh,Gulf Coast,30.75326186,30.75326186,0.0
9/1/2020,Proppant,100-Mesh,Gulf Coast,28.48663314,28.48663314,0.0
10/1/2020,Proppant,100-Mesh,Gulf Coast,27.69027606,27.69027606,0.0
11/1/2020,Proppant,100-Mesh,Gulf Coast,26.18939379,26.18939379,0.0
12/1/2020,Proppant,100-Mesh,Gulf Coast,25.3769851,27.17216583,6.606689879751856
1/1/2021,Proppant,100-Mesh,Gulf Coast,25.34117256,27.106032,6.510947231228823
2/1/2021,Proppant,100-Mesh,Gulf Coast,25.63238545,26.88909562,4.673679575393611
