Date_y,Index Category_y,Sub Category_y,Region_y,Change,UID,Result
09-01-2020,Proppant,Proppant Price Index,Denver Julesburg,0.0,1418112009,significant change
10-01-2020,Proppant,Proppant Price Index,Denver Julesburg,0.0,1418112010,significant change
01-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121801,significant change
02-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121802,significant change
03-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121803,significant change
04-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121804,significant change
05-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121805,significant change
06-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121806,significant change
07-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121807,significant change
08-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121808,significant change
09-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121809,significant change
10-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121810,significant change
11-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121811,significant change
12-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0,1418121812,significant change
01-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121901,significant change
02-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121902,significant change
03-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121903,significant change
04-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121904,significant change
05-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121905,significant change
06-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121906,significant change
07-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121907,significant change
08-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121908,significant change
09-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121909,significant change
10-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121910,significant change
11-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121911,significant change
12-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0,1418121912,significant change
01-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122001,significant change
02-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122002,significant change
03-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122003,significant change
04-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122004,significant change
05-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122005,significant change
06-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122006,significant change
07-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122007,significant change
08-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122008,significant change
09-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122009,significant change
10-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0,1418122010,significant change
01-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131801,significant change
02-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131802,significant change
03-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131803,significant change
04-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131804,significant change
05-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131805,significant change
06-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131806,significant change
07-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131807,significant change
08-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131808,significant change
09-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131809,significant change
10-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131810,significant change
11-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131811,significant change
12-01-2018,Proppant,40/70,Denver Julesburg,0.0,1418131812,significant change
01-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131901,significant change
02-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131902,significant change
03-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131903,significant change
04-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131904,significant change
05-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131905,significant change
06-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131906,significant change
07-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131907,significant change
08-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131908,significant change
09-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131909,significant change
10-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131910,significant change
11-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131911,significant change
12-01-2019,Proppant,40/70,Denver Julesburg,0.0,1418131912,significant change
01-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132001,significant change
02-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132002,significant change
03-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132003,significant change
04-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132004,significant change
05-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132005,significant change
06-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132006,significant change
07-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132007,significant change
08-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132008,significant change
09-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132009,significant change
10-01-2020,Proppant,40/70,Denver Julesburg,0.0,1418132010,significant change
01-01-2018,Proppant,Proppant Price Index,Gulf Coast,0.0,1518111801,significant change
02-01-2018,Proppant,Proppant Price Index,Gulf Coast,0.0,1518111802,significant change
03-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.0310173630911692e-08,1518111803,significant change
04-01-2018,Proppant,Proppant Price Index,Gulf Coast,2.0744745958507045e-08,1518111804,significant change
05-01-2018,Proppant,Proppant Price Index,Gulf Coast,3.1474455664710525e-08,1518111805,significant change
06-01-2018,Proppant,Proppant Price Index,Gulf Coast,2.1525758262339675e-08,1518111806,significant change
07-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.0805022576239964e-08,1518111807,significant change
08-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.1179837153245369e-08,1518111808,significant change
09-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.1647743887866058e-08,1518111809,significant change
10-01-2018,Proppant,Proppant Price Index,Gulf Coast,0.0,1518111810,significant change
11-01-2018,Proppant,Proppant Price Index,Gulf Coast,-2.3913477612624712e-08,1518111811,significant change
12-01-2018,Proppant,Proppant Price Index,Gulf Coast,-2.5339815387998243e-08,1518111812,significant change
01-01-2019,Proppant,Proppant Price Index,Gulf Coast,-2.776815327390365e-08,1518111901,significant change
02-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.4774644057456356e-08,1518111902,significant change
03-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.5752524488777966e-08,1518111903,significant change
04-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.6554227820757466e-08,1518111904,significant change
05-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.7062770444767532e-08,1518111905,significant change
06-01-2019,Proppant,Proppant Price Index,Gulf Coast,0.0,1518111906,significant change
07-01-2019,Proppant,Proppant Price Index,Gulf Coast,-3.479411569425215e-08,1518111907,significant change
08-01-2019,Proppant,Proppant Price Index,Gulf Coast,-3.527938903763281e-08,1518111908,significant change
09-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.8362091765611212e-08,1518111909,significant change
10-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.855648815814765e-08,1518111910,significant change
11-01-2019,Proppant,Proppant Price Index,Gulf Coast,0.0,1518111911,significant change
12-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.839305204343397e-08,1518111912,significant change
01-01-2020,Proppant,Proppant Price Index,Gulf Coast,-1.8357262210630185e-08,1518112001,significant change
02-01-2020,Proppant,Proppant Price Index,Gulf Coast,-1.85742202696874e-08,1518112002,significant change
03-01-2020,Proppant,Proppant Price Index,Gulf Coast,-1.917335024401411e-08,1518112003,significant change
04-01-2020,Proppant,Proppant Price Index,Gulf Coast,-2.0866793417062057e-08,1518112004,significant change
05-01-2020,Proppant,Proppant Price Index,Gulf Coast,0.0,1518112005,significant change
06-01-2020,Proppant,Proppant Price Index,Gulf Coast,-2.509603076917197e-08,1518112006,significant change
07-01-2020,Proppant,Proppant Price Index,Gulf Coast,-2.7556091997251363e-08,1518112007,significant change
08-01-2020,Proppant,Proppant Price Index,Gulf Coast,-3.027778892400099e-08,1518112008,significant change
09-01-2020,Proppant,Proppant Price Index,Gulf Coast,-3.2717710575446374e-08,1518112009,significant change
10-01-2020,Proppant,Proppant Price Index,Gulf Coast,-6.997625956535233e-08,1518112010,significant change
01-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121801,significant change
02-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121802,significant change
03-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121803,significant change
04-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121804,significant change
05-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121805,significant change
06-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121806,significant change
07-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121807,significant change
08-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121808,significant change
09-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121809,significant change
10-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121810,significant change
11-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121811,significant change
12-01-2018,Proppant,100-Mesh,Gulf Coast,0.0,1518121812,significant change
01-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121901,significant change
02-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121902,significant change
03-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121903,significant change
04-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121904,significant change
05-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121905,significant change
06-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121906,significant change
07-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121907,significant change
08-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121908,significant change
09-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121909,significant change
10-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121910,significant change
11-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121911,significant change
12-01-2019,Proppant,100-Mesh,Gulf Coast,0.0,1518121912,significant change
01-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122001,significant change
02-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122002,significant change
03-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122003,significant change
04-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122004,significant change
05-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122005,significant change
06-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122006,significant change
07-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122007,significant change
08-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122008,significant change
09-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122009,significant change
10-01-2020,Proppant,100-Mesh,Gulf Coast,0.0,1518122010,significant change
01-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131801,significant change
02-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131802,significant change
03-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131803,significant change
04-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131804,significant change
05-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131805,significant change
06-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131806,significant change
07-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131807,significant change
08-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131808,significant change
09-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131809,significant change
10-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131810,significant change
11-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131811,significant change
12-01-2018,Proppant,40/70,Gulf Coast,0.0,1518131812,significant change
01-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131901,significant change
02-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131902,significant change
03-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131903,significant change
04-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131904,significant change
05-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131905,significant change
06-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131906,significant change
07-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131907,significant change
08-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131908,significant change
09-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131909,significant change
10-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131910,significant change
11-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131911,significant change
12-01-2019,Proppant,40/70,Gulf Coast,0.0,1518131912,significant change
01-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132001,significant change
02-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132002,significant change
03-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132003,significant change
04-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132004,significant change
05-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132005,significant change
06-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132006,significant change
07-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132007,significant change
08-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132008,significant change
09-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132009,significant change
10-01-2020,Proppant,40/70,Gulf Coast,0.0,1518132010,significant change
01-01-2018,Proppant,Proppant Price Index,Permian,0.0,1618111801,significant change
02-01-2018,Proppant,Proppant Price Index,Permian,0.0,1618111802,significant change
03-01-2018,Proppant,Proppant Price Index,Permian,3.080012101918043e-08,1618111803,significant change
04-01-2018,Proppant,Proppant Price Index,Permian,2.0395728512740703e-08,1618111804,significant change
05-01-2018,Proppant,Proppant Price Index,Permian,6.159776736283775e-08,1618111805,significant change
06-01-2018,Proppant,Proppant Price Index,Permian,7.16598649891353e-08,1618111806,significant change
07-01-2018,Proppant,Proppant Price Index,Permian,8.213698529589173e-08,1618111807,significant change
08-01-2018,Proppant,Proppant Price Index,Permian,1.0336905299044425e-07,1618111808,significant change
09-01-2018,Proppant,Proppant Price Index,Permian,1.1659806984976237e-07,1618111809,significant change
10-01-2018,Proppant,Proppant Price Index,Permian,1.5260902989985838e-07,1618111810,significant change
11-01-2018,Proppant,Proppant Price Index,Permian,1.1179437784181512e-07,1618111811,significant change
12-01-2018,Proppant,Proppant Price Index,Permian,1.1715263838959108e-07,1618111812,significant change
01-01-2019,Proppant,Proppant Price Index,Permian,1.1919901617215023e-07,1618111901,significant change
02-01-2019,Proppant,Proppant Price Index,Permian,9.724515320964864e-08,1618111902,significant change
03-01-2019,Proppant,Proppant Price Index,Permian,6.272732167140923e-08,1618111903,significant change
04-01-2019,Proppant,Proppant Price Index,Permian,7.89690983754272e-08,1618111904,significant change
05-01-2019,Proppant,Proppant Price Index,Permian,8.038063263298036e-08,1618111905,significant change
06-01-2019,Proppant,Proppant Price Index,Permian,7.092152906537971e-08,1618111906,significant change
07-01-2019,Proppant,Proppant Price Index,Permian,7.57965969394351e-08,1618111907,significant change
08-01-2019,Proppant,Proppant Price Index,Permian,3.2204539324328695e-08,1618111908,significant change
09-01-2019,Proppant,Proppant Price Index,Permian,4.9093790643322e-08,1618111909,significant change
10-01-2019,Proppant,Proppant Price Index,Permian,5.117192960508215e-08,1618111910,significant change
11-01-2019,Proppant,Proppant Price Index,Permian,7.11561249200048e-08,1618111911,significant change
12-01-2019,Proppant,Proppant Price Index,Permian,7.047931655535539e-08,1618111912,significant change
01-01-2020,Proppant,Proppant Price Index,Permian,9.206131474729923e-08,1618112001,significant change
